"","gen_id","plant_id","id","segment","cut","zoom","repetition","name","type","value","gtype"
"1","A","A06",1,"S1","C01","Z04","02","secondarygrowth","param",1,"w"
"2","A","A06",1,"S1","C01","Z04","02","randomness","param",3,"w"
"3","A","A06",1,"S1","C01","Z04","02","planttype","param",2,"w"
"4","A","A06",1,"S1","C01","Z04","02","aerenchyma","proportion",0,"w"
"5","A","A06",1,"S1","C01","Z04","02","aerenchyma","n_files",10,"w"
"6","A","A06",1,"S1","C01","Z04","02","xylem","n_files",43,"w"
"7","A","A06",1,"S1","C01","Z04","02","xylem","max_size",3167.425,"w"
"8","A","A06",1,"S1","C01","Z04","02","xylem","mean_size",1445.56660465116,"w"
"9","A","A06",1,"S1","C01","Z04","02","xylem","order",1.5,"w"
"10","A","A06",1,"S1","C01","Z04","02","stele","cell_diameter",0.0126563605609099,"w"
"11","A","A06",1,"S1","C01","Z04","02","stele","SD",151.683664814611,"w"
"12","A","A06",1,"S1","C01","Z04","02","stele","mean_size",514.262464285714,"w"
"13","A","A06",1,"S1","C01","Z04","02","phloem","max_size",0.021299206914433,"w"
"14","A","A06",1,"S1","C01","Z04","02","stele","totarea",2698788.343,"w"
"15","A","A06",1,"S1","C01","Z04","02","stele","order",1,"w"
"16","A","A06",1,"S1","C01","Z04","02","cortex","cell_diameter",0.0868475,"w"
"17","A","A06",1,"S1","C01","Z04","02","cortex","order",4,"w"
"18","A","A06",1,"S1","C01","Z04","02","endodermis","cell_diameter",0.0779205,"w"
"19","A","A06",1,"S1","C01","Z04","02","endodermis","n_layers",1,"w"
"20","A","A06",1,"S1","C01","Z04","02","endodermis","order",3,"w"
"21","A","A06",1,"S1","C01","Z04","02","exodermis","cell_diameter",0.0868475,"w"
"22","A","A06",1,"S1","C01","Z04","02","exodermis","n_layers",1,"w"
"23","A","A06",1,"S1","C01","Z04","02","exodermis","order",5,"w"
"24","A","A06",1,"S1","C01","Z04","02","epidermis","cell_diameter",0.0868475,"w"
"25","A","A06",1,"S1","C01","Z04","02","epidermis","n_layers",1,"w"
"26","A","A06",1,"S1","C01","Z04","02","epidermis","order",6,"w"
"27","A","A06",1,"S1","C01","Z04","02","pericycle","cell_diameter",0.0345488333333333,"w"
"28","A","A06",1,"S1","C01","Z04","02","pericycle","order",2,"w"
"29","A","A06",1,"S1","C01","Z04","02","pericycle","n_layers",1,"w"
"30","A","A06",1,"S1","C01","Z04","02","endodermis","barrier",2,"w"
"31","A","A06",1,"S1","C01","Z04","02","exodermis","barrier",2,"w"
"32","A","A06",1,"S1","C01","Z04","02","stele","n_layers",20,"w"
"33","A","A06",1,"S1","C01","Z04","02","stele","layer_diameter",1.926,"w"
"34","A","A06",1,"S1","C01","Z04","02","cortex","n_layers",4,"w"
"35","A","A06",1,"S1","C01","Z04","02","phloem","n_files",5,"w"
"36","A","A06",1,"S1","C01","Z04","02","phloem","proportion",0.136033229491173,"w"
"37","A","A06",2,"S2","C03","Z10","01","secondarygrowth","param",1,"w"
"38","A","A06",2,"S2","C03","Z10","01","randomness","param",3,"w"
"39","A","A06",2,"S2","C03","Z10","01","planttype","param",2,"w"
"40","A","A06",2,"S2","C03","Z10","01","aerenchyma","proportion",0,"w"
"41","A","A06",2,"S2","C03","Z10","01","aerenchyma","n_files",10,"w"
"42","A","A06",2,"S2","C03","Z10","01","xylem","n_files",27,"w"
"43","A","A06",2,"S2","C03","Z10","01","xylem","max_size",4622.948,"w"
"44","A","A06",2,"S2","C03","Z10","01","xylem","mean_size",1617.13066666667,"w"
"45","A","A06",2,"S2","C03","Z10","01","xylem","order",1.5,"w"
"46","A","A06",2,"S2","C03","Z10","01","stele","cell_diameter",0.00753259898921514,"w"
"47","A","A06",2,"S2","C03","Z10","01","stele","SD",83.2185605172422,"w"
"48","A","A06",2,"S2","C03","Z10","01","stele","mean_size",185.90819047619,"w"
"49","A","A06",2,"S2","C03","Z10","01","phloem","max_size",0.026779,"w"
"50","A","A06",2,"S2","C03","Z10","01","stele","totarea",456082.43,"w"
"51","A","A06",2,"S2","C03","Z10","01","stele","order",1,"w"
"52","A","A06",2,"S2","C03","Z10","01","cortex","cell_diameter",0.047992375,"w"
"53","A","A06",2,"S2","C03","Z10","01","cortex","order",4,"w"
"54","A","A06",2,"S2","C03","Z10","01","endodermis","cell_diameter",0.0387948333333333,"w"
"55","A","A06",2,"S2","C03","Z10","01","endodermis","n_layers",1,"w"
"56","A","A06",2,"S2","C03","Z10","01","endodermis","order",3,"w"
"57","A","A06",2,"S2","C03","Z10","01","exodermis","cell_diameter",0.047992375,"w"
"58","A","A06",2,"S2","C03","Z10","01","exodermis","n_layers",1,"w"
"59","A","A06",2,"S2","C03","Z10","01","exodermis","order",5,"w"
"60","A","A06",2,"S2","C03","Z10","01","epidermis","cell_diameter",0.047992375,"w"
"61","A","A06",2,"S2","C03","Z10","01","epidermis","n_layers",1,"w"
"62","A","A06",2,"S2","C03","Z10","01","epidermis","order",6,"w"
"63","A","A06",2,"S2","C03","Z10","01","pericycle","cell_diameter",0.028889625,"w"
"64","A","A06",2,"S2","C03","Z10","01","pericycle","order",2,"w"
"65","A","A06",2,"S2","C03","Z10","01","pericycle","n_layers",1,"w"
"66","A","A06",2,"S2","C03","Z10","01","endodermis","barrier",1,"w"
"67","A","A06",2,"S2","C03","Z10","01","exodermis","barrier",2,"w"
"68","A","A06",2,"S2","C03","Z10","01","stele","n_layers",20,"w"
"69","A","A06",2,"S2","C03","Z10","01","stele","layer_diameter",0.7638,"w"
"70","A","A06",2,"S2","C03","Z10","01","cortex","n_layers",4,"w"
"71","A","A06",2,"S2","C03","Z10","01","phloem","n_files",4,"w"
"72","A","A06",2,"S2","C03","Z10","01","phloem","proportion",0.162267609321812,"w"
"73","A","A06",3,"S4","C01","Z20","01","secondarygrowth","param",1,"w"
"74","A","A06",3,"S4","C01","Z20","01","randomness","param",3,"w"
"75","A","A06",3,"S4","C01","Z20","01","planttype","param",2,"w"
"76","A","A06",3,"S4","C01","Z20","01","aerenchyma","proportion",0,"w"
"77","A","A06",3,"S4","C01","Z20","01","aerenchyma","n_files",10,"w"
"78","A","A06",3,"S4","C01","Z20","01","xylem","n_files",7,"w"
"79","A","A06",3,"S4","C01","Z20","01","xylem","max_size",316.938,"w"
"80","A","A06",3,"S4","C01","Z20","01","xylem","mean_size",151.357285714286,"w"
"81","A","A06",3,"S4","C01","Z20","01","xylem","order",1.5,"w"
"82","A","A06",3,"S4","C01","Z20","01","stele","cell_diameter",0.00354545667593465,"w"
"83","A","A06",3,"S4","C01","Z20","01","stele","SD",18.3441633422534,"w"
"84","A","A06",3,"S4","C01","Z20","01","stele","mean_size",41.552,"w"
"85","A","A06",3,"S4","C01","Z20","01","phloem","max_size",0.00473092642193939,"w"
"86","A","A06",3,"S4","C01","Z20","01","stele","totarea",8154.875,"w"
"87","A","A06",3,"S4","C01","Z20","01","stele","order",1,"w"
"88","A","A06",3,"S4","C01","Z20","01","cortex","cell_diameter",0.018625125,"w"
"89","A","A06",3,"S4","C01","Z20","01","cortex","order",4,"w"
"90","A","A06",3,"S4","C01","Z20","01","endodermis","cell_diameter",0.0129587333333333,"w"
"91","A","A06",3,"S4","C01","Z20","01","endodermis","n_layers",1,"w"
"92","A","A06",3,"S4","C01","Z20","01","endodermis","order",3,"w"
"93","A","A06",3,"S4","C01","Z20","01","exodermis","cell_diameter",0.0246547,"w"
"94","A","A06",3,"S4","C01","Z20","01","exodermis","n_layers",1,"w"
"95","A","A06",3,"S4","C01","Z20","01","exodermis","order",5,"w"
"96","A","A06",3,"S4","C01","Z20","01","epidermis","cell_diameter",0.0146902,"w"
"97","A","A06",3,"S4","C01","Z20","01","epidermis","n_layers",1,"w"
"98","A","A06",3,"S4","C01","Z20","01","epidermis","order",6,"w"
"99","A","A06",3,"S4","C01","Z20","01","pericycle","cell_diameter",0.0095091052631579,"w"
"100","A","A06",3,"S4","C01","Z20","01","pericycle","order",2,"w"
"101","A","A06",3,"S4","C01","Z20","01","pericycle","n_layers",1,"w"
"102","A","A06",3,"S4","C01","Z20","01","endodermis","barrier",0,"w"
"103","A","A06",3,"S4","C01","Z20","01","exodermis","barrier",1,"w"
"104","A","A06",3,"S4","C01","Z20","01","stele","n_layers",7,"w"
"105","A","A06",3,"S4","C01","Z20","01","stele","layer_diameter",0.1,"w"
"106","A","A06",3,"S4","C01","Z20","01","cortex","n_layers",5,"w"
"107","A","A06",3,"S4","C01","Z20","01","phloem","n_files",1,"w"
"108","A","A06",3,"S4","C01","Z20","01","phloem","proportion",0.12,"w"
"109","A","A07",4,"S2","C01","Z10","01","secondarygrowth","param",1,"w"
"110","A","A07",4,"S2","C01","Z10","01","randomness","param",3,"w"
"111","A","A07",4,"S2","C01","Z10","01","planttype","param",2,"w"
"112","A","A07",4,"S2","C01","Z10","01","aerenchyma","proportion",0,"w"
"113","A","A07",4,"S2","C01","Z10","01","aerenchyma","n_files",10,"w"
"114","A","A07",4,"S2","C01","Z10","01","xylem","n_files",39,"w"
"115","A","A07",4,"S2","C01","Z10","01","xylem","max_size",4192.03,"w"
"116","A","A07",4,"S2","C01","Z10","01","xylem","mean_size",1333.00364102564,"w"
"117","A","A07",4,"S2","C01","Z10","01","xylem","order",1.5,"w"
"118","A","A07",4,"S2","C01","Z10","01","stele","cell_diameter",0.00955377955886474,"w"
"119","A","A07",4,"S2","C01","Z10","01","stele","SD",111.056763286191,"w"
"120","A","A07",4,"S2","C01","Z10","01","stele","mean_size",296.331029411765,"w"
"121","A","A07",4,"S2","C01","Z10","01","phloem","max_size",0.026328,"w"
"122","A","A07",4,"S2","C01","Z10","01","stele","totarea",748144.678,"w"
"123","A","A07",4,"S2","C01","Z10","01","stele","order",1,"w"
"124","A","A07",4,"S2","C01","Z10","01","cortex","cell_diameter",0.0639349375,"w"
"125","A","A07",4,"S2","C01","Z10","01","cortex","order",4,"w"
"126","A","A07",4,"S2","C01","Z10","01","endodermis","cell_diameter",0.0642225,"w"
"127","A","A07",4,"S2","C01","Z10","01","endodermis","n_layers",1,"w"
"128","A","A07",4,"S2","C01","Z10","01","endodermis","order",3,"w"
"129","A","A07",4,"S2","C01","Z10","01","exodermis","cell_diameter",0.049015,"w"
"130","A","A07",4,"S2","C01","Z10","01","exodermis","n_layers",1,"w"
"131","A","A07",4,"S2","C01","Z10","01","exodermis","order",5,"w"
"132","A","A07",4,"S2","C01","Z10","01","epidermis","cell_diameter",0.049015,"w"
"133","A","A07",4,"S2","C01","Z10","01","epidermis","n_layers",1,"w"
"134","A","A07",4,"S2","C01","Z10","01","epidermis","order",6,"w"
"135","A","A07",4,"S2","C01","Z10","01","pericycle","cell_diameter",0.0357024,"w"
"136","A","A07",4,"S2","C01","Z10","01","pericycle","order",2,"w"
"137","A","A07",4,"S2","C01","Z10","01","pericycle","n_layers",1,"w"
"138","A","A07",4,"S2","C01","Z10","01","endodermis","barrier",2,"w"
"139","A","A07",4,"S2","C01","Z10","01","exodermis","barrier",2,"w"
"140","A","A07",4,"S2","C01","Z10","01","stele","n_layers",16,"w"
"141","A","A07",4,"S2","C01","Z10","01","stele","layer_diameter",0.99,"w"
"142","A","A07",4,"S2","C01","Z10","01","cortex","n_layers",4,"w"
"143","A","A07",4,"S2","C01","Z10","01","phloem","n_files",5,"w"
"144","A","A07",4,"S2","C01","Z10","01","phloem","proportion",0.244040404040404,"w"
"145","A","A07",5,"S3","C01","Z20","01","secondarygrowth","param",1,"w"
"146","A","A07",5,"S3","C01","Z20","01","randomness","param",3,"w"
"147","A","A07",5,"S3","C01","Z20","01","planttype","param",2,"w"
"148","A","A07",5,"S3","C01","Z20","01","aerenchyma","proportion",0,"w"
"149","A","A07",5,"S3","C01","Z20","01","aerenchyma","n_files",10,"w"
"150","A","A07",5,"S3","C01","Z20","01","xylem","n_files",15,"w"
"151","A","A07",5,"S3","C01","Z20","01","xylem","max_size",1122.188,"w"
"152","A","A07",5,"S3","C01","Z20","01","xylem","mean_size",400.179133333333,"w"
"153","A","A07",5,"S3","C01","Z20","01","xylem","order",1.5,"w"
"154","A","A07",5,"S3","C01","Z20","01","stele","cell_diameter",0.00386742301847566,"w"
"155","A","A07",5,"S3","C01","Z20","01","stele","SD",22.0982576296564,"w"
"156","A","A07",5,"S3","C01","Z20","01","stele","mean_size",49.6165333333333,"w"
"157","A","A07",5,"S3","C01","Z20","01","phloem","max_size",0.010084,"w"
"158","A","A07",5,"S3","C01","Z20","01","stele","totarea",41362.062,"w"
"159","A","A07",5,"S3","C01","Z20","01","stele","order",1,"w"
"160","A","A07",5,"S3","C01","Z20","01","cortex","cell_diameter",0.023931,"w"
"161","A","A07",5,"S3","C01","Z20","01","cortex","order",4,"w"
"162","A","A07",5,"S3","C01","Z20","01","endodermis","cell_diameter",0.0286445,"w"
"163","A","A07",5,"S3","C01","Z20","01","endodermis","n_layers",1,"w"
"164","A","A07",5,"S3","C01","Z20","01","endodermis","order",3,"w"
"165","A","A07",5,"S3","C01","Z20","01","exodermis","cell_diameter",0.035735,"w"
"166","A","A07",5,"S3","C01","Z20","01","exodermis","n_layers",1,"w"
"167","A","A07",5,"S3","C01","Z20","01","exodermis","order",5,"w"
"168","A","A07",5,"S3","C01","Z20","01","epidermis","cell_diameter",0.035735,"w"
"169","A","A07",5,"S3","C01","Z20","01","epidermis","n_layers",1,"w"
"170","A","A07",5,"S3","C01","Z20","01","epidermis","order",6,"w"
"171","A","A07",5,"S3","C01","Z20","01","pericycle","cell_diameter",0.0119353,"w"
"172","A","A07",5,"S3","C01","Z20","01","pericycle","order",2,"w"
"173","A","A07",5,"S3","C01","Z20","01","pericycle","n_layers",1,"w"
"174","A","A07",5,"S3","C01","Z20","01","endodermis","barrier",1,"w"
"175","A","A07",5,"S3","C01","Z20","01","exodermis","barrier",1,"w"
"176","A","A07",5,"S3","C01","Z20","01","stele","n_layers",15,"w"
"177","A","A07",5,"S3","C01","Z20","01","stele","layer_diameter",0.23,"w"
"178","A","A07",5,"S3","C01","Z20","01","cortex","n_layers",2,"w"
"179","A","A07",5,"S3","C01","Z20","01","phloem","n_files",4,"w"
"180","A","A07",5,"S3","C01","Z20","01","phloem","proportion",0.279130434782609,"w"
"181","A","A07",6,"S3","C02","Z20","01","secondarygrowth","param",1,"w"
"182","A","A07",6,"S3","C02","Z20","01","randomness","param",3,"w"
"183","A","A07",6,"S3","C02","Z20","01","planttype","param",2,"w"
"184","A","A07",6,"S3","C02","Z20","01","aerenchyma","proportion",0,"w"
"185","A","A07",6,"S3","C02","Z20","01","aerenchyma","n_files",10,"w"
"186","A","A07",6,"S3","C02","Z20","01","xylem","n_files",17,"w"
"187","A","A07",6,"S3","C02","Z20","01","xylem","max_size",931.875,"w"
"188","A","A07",6,"S3","C02","Z20","01","xylem","mean_size",357.169117647059,"w"
"189","A","A07",6,"S3","C02","Z20","01","xylem","order",1.5,"w"
"190","A","A07",6,"S3","C02","Z20","01","stele","cell_diameter",0.00438070229407716,"w"
"191","A","A07",6,"S3","C02","Z20","01","stele","SD",18.3317384732204,"w"
"192","A","A07",6,"S3","C02","Z20","01","stele","mean_size",61.5447142857143,"w"
"193","A","A07",6,"S3","C02","Z20","01","phloem","max_size",0.010287,"w"
"194","A","A07",6,"S3","C02","Z20","01","stele","totarea",42055.5,"w"
"195","A","A07",6,"S3","C02","Z20","01","stele","order",1,"w"
"196","A","A07",6,"S3","C02","Z20","01","cortex","cell_diameter",0.0318988571428571,"w"
"197","A","A07",6,"S3","C02","Z20","01","cortex","order",4,"w"
"198","A","A07",6,"S3","C02","Z20","01","endodermis","cell_diameter",0.0291958333333333,"w"
"199","A","A07",6,"S3","C02","Z20","01","endodermis","n_layers",1,"w"
"200","A","A07",6,"S3","C02","Z20","01","endodermis","order",3,"w"
"201","A","A07",6,"S3","C02","Z20","01","exodermis","cell_diameter",0.030953,"w"
"202","A","A07",6,"S3","C02","Z20","01","exodermis","n_layers",1,"w"
"203","A","A07",6,"S3","C02","Z20","01","exodermis","order",5,"w"
"204","A","A07",6,"S3","C02","Z20","01","epidermis","cell_diameter",0.030953,"w"
"205","A","A07",6,"S3","C02","Z20","01","epidermis","n_layers",1,"w"
"206","A","A07",6,"S3","C02","Z20","01","epidermis","order",6,"w"
"207","A","A07",6,"S3","C02","Z20","01","pericycle","cell_diameter",0.0107321111111111,"w"
"208","A","A07",6,"S3","C02","Z20","01","pericycle","order",2,"w"
"209","A","A07",6,"S3","C02","Z20","01","pericycle","n_layers",1,"w"
"210","A","A07",6,"S3","C02","Z20","01","endodermis","barrier",1,"w"
"211","A","A07",6,"S3","C02","Z20","01","exodermis","barrier",1,"w"
"212","A","A07",6,"S3","C02","Z20","01","stele","n_layers",13,"w"
"213","A","A07",6,"S3","C02","Z20","01","stele","layer_diameter",0.23,"w"
"214","A","A07",6,"S3","C02","Z20","01","cortex","n_layers",2,"w"
"215","A","A07",6,"S3","C02","Z20","01","phloem","n_files",5,"w"
"216","A","A07",6,"S3","C02","Z20","01","phloem","proportion",0.230434782608696,"w"
"217","A","A08",7,"S1","C01","Z04","01","secondarygrowth","param",1,"w"
"218","A","A08",7,"S1","C01","Z04","01","randomness","param",3,"w"
"219","A","A08",7,"S1","C01","Z04","01","planttype","param",2,"w"
"220","A","A08",7,"S1","C01","Z04","01","aerenchyma","proportion",0,"w"
"221","A","A08",7,"S1","C01","Z04","01","aerenchyma","n_files",10,"w"
"222","A","A08",7,"S1","C01","Z04","01","xylem","n_files",41,"w"
"223","A","A08",7,"S1","C01","Z04","01","xylem","max_size",3181.839,"w"
"224","A","A08",7,"S1","C01","Z04","01","xylem","mean_size",1535.98882926829,"w"
"225","A","A08",7,"S1","C01","Z04","01","xylem","order",1.5,"w"
"226","A","A08",7,"S1","C01","Z04","01","stele","cell_diameter",0.0206176742580622,"w"
"227","A","A08",7,"S1","C01","Z04","01","stele","SD",4727.05002838142,"w"
"228","A","A08",7,"S1","C01","Z04","01","stele","mean_size",2294.69137037037,"w"
"229","A","A08",7,"S1","C01","Z04","01","phloem","max_size",0.027549,"w"
"230","A","A08",7,"S1","C01","Z04","01","stele","totarea",1739208.144,"w"
"231","A","A08",7,"S1","C01","Z04","01","stele","order",1,"w"
"232","A","A08",7,"S1","C01","Z04","01","cortex","cell_diameter",0.0856541428571429,"w"
"233","A","A08",7,"S1","C01","Z04","01","cortex","order",4,"w"
"234","A","A08",7,"S1","C01","Z04","01","endodermis","cell_diameter",0.0725170833333333,"w"
"235","A","A08",7,"S1","C01","Z04","01","endodermis","n_layers",1,"w"
"236","A","A08",7,"S1","C01","Z04","01","endodermis","order",3,"w"
"237","A","A08",7,"S1","C01","Z04","01","exodermis","cell_diameter",0.0600395,"w"
"238","A","A08",7,"S1","C01","Z04","01","exodermis","n_layers",1,"w"
"239","A","A08",7,"S1","C01","Z04","01","exodermis","order",5,"w"
"240","A","A08",7,"S1","C01","Z04","01","epidermis","cell_diameter",0.0313115,"w"
"241","A","A08",7,"S1","C01","Z04","01","epidermis","n_layers",1,"w"
"242","A","A08",7,"S1","C01","Z04","01","epidermis","order",6,"w"
"243","A","A08",7,"S1","C01","Z04","01","pericycle","cell_diameter",0.03695025,"w"
"244","A","A08",7,"S1","C01","Z04","01","pericycle","order",2,"w"
"245","A","A08",7,"S1","C01","Z04","01","pericycle","n_layers",1,"w"
"246","A","A08",7,"S1","C01","Z04","01","endodermis","barrier",2,"w"
"247","A","A08",7,"S1","C01","Z04","01","exodermis","barrier",2,"w"
"248","A","A08",7,"S1","C01","Z04","01","stele","n_layers",17,"w"
"249","A","A08",7,"S1","C01","Z04","01","stele","layer_diameter",1.491,"w"
"250","A","A08",7,"S1","C01","Z04","01","cortex","n_layers",4,"w"
"251","A","A08",7,"S1","C01","Z04","01","phloem","n_files",5,"w"
"252","A","A08",7,"S1","C01","Z04","01","phloem","proportion",0.101140174379611,"w"
"253","A","A08",8,"S3","C01","Z10","06","secondarygrowth","param",1,"w"
"254","A","A08",8,"S3","C01","Z10","06","randomness","param",3,"w"
"255","A","A08",8,"S3","C01","Z10","06","planttype","param",2,"w"
"256","A","A08",8,"S3","C01","Z10","06","aerenchyma","proportion",0,"w"
"257","A","A08",8,"S3","C01","Z10","06","aerenchyma","n_files",10,"w"
"258","A","A08",8,"S3","C01","Z10","06","xylem","n_files",11,"w"
"259","A","A08",8,"S3","C01","Z10","06","xylem","max_size",1630.588,"w"
"260","A","A08",8,"S3","C01","Z10","06","xylem","mean_size",945.352545454545,"w"
"261","A","A08",8,"S3","C01","Z10","06","xylem","order",1.5,"w"
"262","A","A08",8,"S3","C01","Z10","06","stele","cell_diameter",0.00750873351471622,"w"
"263","A","A08",8,"S3","C01","Z10","06","stele","SD",61.0403994615281,"w"
"264","A","A08",8,"S3","C01","Z10","06","stele","mean_size",181.556173913043,"w"
"265","A","A08",8,"S3","C01","Z10","06","phloem","max_size",0.020185,"w"
"266","A","A08",8,"S3","C01","Z10","06","stele","totarea",159116.342,"w"
"267","A","A08",8,"S3","C01","Z10","06","stele","order",1,"w"
"268","A","A08",8,"S3","C01","Z10","06","cortex","cell_diameter",0.0276794,"w"
"269","A","A08",8,"S3","C01","Z10","06","cortex","order",4,"w"
"270","A","A08",8,"S3","C01","Z10","06","endodermis","cell_diameter",0.0276798888888889,"w"
"271","A","A08",8,"S3","C01","Z10","06","endodermis","n_layers",1,"w"
"272","A","A08",8,"S3","C01","Z10","06","endodermis","order",3,"w"
"273","A","A08",8,"S3","C01","Z10","06","exodermis","cell_diameter",0.024318,"w"
"274","A","A08",8,"S3","C01","Z10","06","exodermis","n_layers",1,"w"
"275","A","A08",8,"S3","C01","Z10","06","exodermis","order",5,"w"
"276","A","A08",8,"S3","C01","Z10","06","epidermis","cell_diameter",0.024318,"w"
"277","A","A08",8,"S3","C01","Z10","06","epidermis","n_layers",1,"w"
"278","A","A08",8,"S3","C01","Z10","06","epidermis","order",6,"w"
"279","A","A08",8,"S3","C01","Z10","06","pericycle","cell_diameter",0.0144005714285714,"w"
"280","A","A08",8,"S3","C01","Z10","06","pericycle","order",2,"w"
"281","A","A08",8,"S3","C01","Z10","06","pericycle","n_layers",1,"w"
"282","A","A08",8,"S3","C01","Z10","06","endodermis","barrier",1,"w"
"283","A","A08",8,"S3","C01","Z10","06","exodermis","barrier",2,"w"
"284","A","A08",8,"S3","C01","Z10","06","stele","n_layers",9,"w"
"285","A","A08",8,"S3","C01","Z10","06","stele","layer_diameter",0.44,"w"
"286","A","A08",8,"S3","C01","Z10","06","cortex","n_layers",3,"w"
"287","A","A08",8,"S3","C01","Z10","06","phloem","n_files",5,"w"
"288","A","A08",8,"S3","C01","Z10","06","phloem","proportion",0.27,"w"
"289","A","A08",9,"S4","C03","Z20","01","secondarygrowth","param",1,"w"
"290","A","A08",9,"S4","C03","Z20","01","randomness","param",3,"w"
"291","A","A08",9,"S4","C03","Z20","01","planttype","param",2,"w"
